03,A9,7A,03,75,5A,03,A9,7B,03,75,6C,03,A9,74,03,75,65, 
03,A9,9A,03,75,83,03,A9,A1,03,75,8A,03,A9,D3,03,75,AF, 
03,A9,F0,03,75,C9,03,A9,FF,03,75,E0,03,AA,0B,03,75,D9, 
03,AA,1F,03,75,F5,03,AA,1F,03,75,EB,03,AA,10,03,75,EC, 
03,AA,2D,03,75,F9,03,AA,4C,03,76,1F,03,AA,58,03,76,28, 
03,AA,65,03,76,30,03,AA,94,03,76,48,03,AA,90,03,76,59, 
03,AA,AD,03,76,6B,03,AA,B9,03,76,73,03,AA,BF,03,76,6E, 
03,AA,C9,03,76,87,03,AA,F1,03,76,96,03,AA,F3,03,76,9B, 
03,AA,FE,03,76,AB,03,AB,22,03,76,C6,03,AB,1F,03,76,B7, 
03,AB,3E,03,76,D7,03,AB,2E,03,76,D4,03,AB,3D,03,76,DD, 
03,AB,56,03,76,F5,03,AB,7B,03,77,04,03,AB,6A,03,76,F9, 
03,AB,85,03,77,0F,03,AB,7D,03,77,10,03,AB,71,03,77,12, 
03,AB,7D,03,77,0A,03,AB,62,03,76,F1,03,AB,5B,03,76,E8, 
03,AB,65,03,76,DE,03,AB,37,03,76,BC,03,AB,15,03,76,A0, 
03,AA,DF,03,76,73,03,AA,AC,03,76,4E,03,AA,49,03,75,F5, 
03,AA,19,03,75,BE,03,A9,92,03,75,58,03,A9,16,03,75,05, 
03,A8,8F,03,74,B2,03,A8,08,03,74,42,03,A7,50,03,73,B7, 
03,A6,C3,03,73,47,03,A5,E7,03,72,BE,03,A5,10,03,72,2A, 
03,A4,4F,03,71,A9,03,A3,7A,03,71,2D,03,A2,67,03,70,82, 
03,A1,6F,03,6F,FC,03,A0,77,03,6F,7F,03,9F,72,03,6E,EC, 
